utterance,labels
เตือนฉันให้โทรหา สเตฟานี่ คืนนี้,set_reminder
เตือนให้ฉันแวะที่บ้านพ่อแม่พรุ่งนี้เวลา 9.00 น.,set_reminder
เตือนให้ฉันไปหาหมอ9โมงเช้าในวันพรุ่งนี้,set_reminder
เตือนฉันให้ตั้งนาฬิกาปลุกตอนสองทุ่ม,set_reminder
ตั้งเตือนความจำนัดแพทย์ทุกวันพุธ,set_reminder
เตือนให้ฉันซื้อของขรัญวันเกิดให้ชานนอล,set_reminder
เตือนฉันให้ทำความสะอาดห้องของฉันคืนนี้,set_reminder
ยกเลิกเตือนความจำ,cancel_reminder
ลบเตือนความจำของฉันเพื่อชำระคืนบัตรเครดิตในคืนนี้,cancel_reminder
โปรดเตือนฉันซื้อนมหลังเลิกงาน,set_reminder
ลบเตือนความจำ,cancel_reminder
คุณสามารถแสดงเตือนความจำของฉันได้หรือไม่?,show_reminders
เตือนฉันให้ไปรับอาชลี่ย์ตอนบ่าย3โมง,set_reminder
เตือนฉันให้ไปรับเจอราดจากสนามบิน,set_reminder
เตือนฉันให้ไปนัดประชุมผู้ปกครองในตอนเช้า,set_reminder
ลบเตือนความจำทั้งหมด,cancel_reminder
แสดงเตือนความจำทั้งหมด,show_reminders
เตือนฉันให้คุยกับเบนเกี่ยวกับจอร์เจีย,set_reminder
เตือนฉันประชุมตอน7โมงเช้า,show_reminders
โปรดแสดงเตือนความจำของฉัน,show_reminders
ฉันมีเตือนความจำอะไรบ้างวันนี้,show_reminders
ตั้งเตือนความจำให้ตัดหญ้าในตอนเช้า,set_reminder
เตือนฉันแวะรับใบสั่งยาในวันพรุ่งนี้,set_reminder
ลบเตือนความจำเพื่ออาบน้ำสุนัขวันนี้,cancel_reminder
