utterance,labels
Recuérdame comenzar la cena a las 6 ,set_reminder
Mostrar el recordatorio para la fecha el miércoles,show_reminders
Establecer recordatorio para lavar mi auto hoy,set_reminder
Recuérdame ir por dinero al banco para mi mamá,set_reminder
Recuérdame llamar a Lucy a las 6 pm ,set_reminder
Recuérdame tomar mis pildoras en la mañana,set_reminder
Establecer recordatorio semanal los domingos a las 7 para sacar la basura ,set_reminder
Recuérdame comprar huevos en la bodega mañana ,set_reminder
Recuérdame llamar al trabajo en una hora,set_reminder
Eliminar mi recordatorio para la bodega,cancel_reminder
Qué recordatorios tengo hoy?,show_reminders
Cuáles son mis recordatorios para el próximo lunes?,show_reminders
Recuérdame llamar a mi mamá,set_reminder
Mostrar mi recordatorio ,show_reminders
Cuántos recordatorios tengo para hoy?,show_reminders
Puedes recordarme tomar mi medicamento a las 2 pm?,set_reminder
Recuérdame para comprar comida de perro esta noche,set_reminder
Cancelar mi recordatorio para comprar la comida del perro ,cancel_reminder
No recordarme limpiar el baño ,cancel_reminder
Recuérdame apagar el horno,set_reminder
Cancelar todos los recordatorios de hoy ,cancel_reminder
Tengo algo recordatorio para mañana?,show_reminders
Mostrar los recordatorios solo de hoy ,show_reminders
Recuérdame comprar albahaca,set_reminder
Recuérdame que revise el suflé en 30 minutos,set_reminder
Recuérdame pagar mi seguro del auto hoy en la noche ,set_reminder
Cancelar mi último recordatorio,cancel_reminder
"Eliminar ""Pagar la hipoteca"" de mis recordatorios",cancel_reminder
Recuérdame preguntarle al doctor sobre los planes de viaje,set_reminder
Cancelar mi último recordatorio ,cancel_reminder
Muestrame mi recordatorio por favor,show_reminders
Cuáles son mis recordatorios para mañana,show_reminders
Elimina mi recordatorio para la cita del dentista,cancel_reminder
Recuérdme comprar huevos ,set_reminder
Recuérdame llamar a mamá esta tarde,set_reminder
Cancelar mi recordatorio sobre la bodega ,cancel_reminder
Que hay en mi recordatorio?,show_reminders
Recuérdame ir a la tintorería ,set_reminder
Recuérdame sobre mi cita con el dentista mañana en la tarde,set_reminder
Recuérdame llamar a Morgan a las 12,set_reminder
Qué recordatorio tengo programados?,show_reminders
"Cancelar mis recordatorios con respecto a Jenna, rompimos",cancel_reminder
Recuérdame cuando sea tiempo para tomar mi medicamento,set_reminder
Recuérdame recoger la prescrición de Emerie,set_reminder
Recuérdame agregar pgamento a la lista de suministros en 30 minutos ,set_reminder
Recuérdame tomar una encuesta mañana ,set_reminder
Cancelar mi recordatorio para la comida de perro esta noche ,cancel_reminder
Recordatorio de alarma para las 10 del martes 15 de agosto,set_reminder
Muestrame todos los recordatorios activos,show_reminders
Muestrame los recordatorios,show_reminders
Recuerdame comprar huevos mañana ,set_reminder
Leer todos los recordatorios,show_reminders
"Agregar una alarma de recordatorio esta noche a las 6, llamar a Shebee",set_reminder
Recuérdame comprar papel toilet en la bodega,set_reminder
Hacer recordatorio para la cita del doctor el martes,set_reminder
Recuérdame de la reunión del miércoles a las 7pm,set_reminder
Recuérdame pagar la factura del teléfono.,set_reminder
Muestrame el recordatorio para el farmaceuta,show_reminders
Recuérdame llamar a mi mamá esta noche ,set_reminder
Mostrar todos los recordatorios,show_reminders
Recuérdame hablar por Skype con Mike mañana ,set_reminder
Borrar el recordatorio para asistir al paseo en bicicleta desnuda en Portland,cancel_reminder
Recuérdame sobre la hora de baño esta noche a las 6pm ,set_reminder
Recuérdame para llamar a Stephanie esta noche,set_reminder
Recuérdame programar una alarma de lunes a domingo,set_reminder
Cancelar recordatorio para ir a la tienda a la 1 pm,cancel_reminder
Recuérdame comprar agua mañana ,set_reminder
Recuérdame configurar alarma doméstica a las 8 p.m.,set_reminder
Cancelar recordatorios para mañana,cancel_reminder
"Necesito un recordatorio recurrente, 6 de agosto, cumpleaños, contacto, Adam.",set_reminder
Establecer recordatorio para guardar huevos para Jennifer ,set_reminder
Qué recordatorios tengo para mañana?,show_reminders
Cancelar el recordatorio de lavar el carro,cancel_reminder
Configura mi recordatorio para medicina a las 9am,set_reminder
Qué recordatorios continuos tengo?,show_reminders
Necesito configurar un recordatorio para el martes.,set_reminder
Programar recordatorio diario para tomar medicina,set_reminder
Cancelar recordatorios,cancel_reminder
Eliminar recordatorio,cancel_reminder
Eliminar el recordatorio del teléfono para pasar por el mercado de agricultores,cancel_reminder
Recuérdame alimentar el perro por favor,set_reminder
Tengo algún recordatorio próximo?,show_reminders
Recuérdame pagar la renta del auto,set_reminder
Recuérdame recoger a Jared del aeropuerto,set_reminder
Por favor recuérdame para en la ATM,set_reminder
Recuérdame el servicio de mi carro en 3 meses,set_reminder
Recuérdame llevar a mi hija a la práctica en dos semanas ,set_reminder
Recuérdame llamar al dentista el jueves a las 10 am,set_reminder
Recuérdame mañana a las 5 pm ,set_reminder
Recuérdame cuando llegue a mi destino,set_reminder
Establecer recordatorio para mi cita del doctor mañana a la 1 pm ,set_reminder
Crear un recordatorio para la cita del doctor mañana a la 1 pm ,set_reminder
Que recordatorios tengo para esta semana?,show_reminders
Recuérdame llamar al dentista el lunes ,set_reminder
Recuérdame recoger el lavado de cara,set_reminder
Muéstrame todos los recordatorios de la siguiente semana ,show_reminders
Cuál es mi próximo recordatorio?,show_reminders
Recuérdame que vuelva a llenar las recetas de todos,set_reminder
Establecer recordatorio para hacer ejercicio a las 8 pm ,set_reminder
Recuérdame sacar el reciclaje cada dos lunes a partir de hoy,set_reminder
Configurar recordatorio para tomar medicina a las 10am cada día por 10 días,set_reminder
Recuérdame comprar detergente para lavar,set_reminder
Cancelar mi recordatorio de comprar huevos,cancel_reminder
"Recuérdame de grabar ""The Walking Dead""",set_reminder
Recuérdame llamar y hacer la cita para el doctor,set_reminder
Recuérdame ir a la casa de mi madre la semana que viene ,set_reminder
configurar el recordatorio para la fiesta de cumpleaños de Jana,set_reminder
Recuérdame ir a la bodega en hora ,set_reminder
Recuérdame de mi cita con el doctor mañana,set_reminder
Recuérdame ir para a la tienda cuando vaya a la casa,set_reminder
Recuérdame ir a la iglesia ,set_reminder
Configurar un recordatorio para las 10am,set_reminder
Recuérdame sacar la basura mañana a las 8 ,set_reminder
Recuérdame llamar a mi hijo ,set_reminder
Leer todos los recordatorios para hoy,show_reminders
Recuérdame recoger la cena ,set_reminder
Configurar un recordatorio para la fiesta de cumpleaños de mi papá esta semana,set_reminder
Cancelar mi recordaorio para comprar huevos ,cancel_reminder
"Agregar recordatorio a la medianoche de esta noche ""tomar medicina""",set_reminder
Cancelar mi recordatorio para llamar a mamá,cancel_reminder
Configurar un recordatorio el jueves a las 4 pm el jueves para hacer el chequeo en línea ,set_reminder
Recuérdame ir a la tienda en 30 minutos ,set_reminder
Mostrar todos los recordatorios,show_reminders
Recuérdame recoger a mi hermano a las 10 pm ,set_reminder
Recuérdame comprar queso en la bodega el domingo,set_reminder
Cuándo está programado el recordaorio para la fiesta de cumpleaños de Traico,show_reminders
Mostrar todos mis recordatorios,show_reminders
Crear un recordatorio el primero de Enero a las 12:01 am que siga feliz año nuevo,set_reminder
Recuérdame que lleve el auto para un cambio de aceite el jueves.,set_reminder
Establecer un recordatorio a las 10 am el miércoles para ejercitarme con el entrenador ,set_reminder
Cancelar mi recordatorio de recoger a Susan la mañana del lunes,cancel_reminder
Cancelar mi recordatorio para ir a la bodega ,cancel_reminder
Leer mi último recordatorio para mi,show_reminders
Recuérdame llamar a Dan ,set_reminder
Recuérdame que presente mis impuestos el 1 abril,set_reminder
Cerrar recordatorios ,cancel_reminder
Recuérdame recoger huevos despues del trabajo,set_reminder
Recuérdame parar en la librería,set_reminder
Establecer un recordatorio para el oftalmólogo el día 25,set_reminder
Cancelar mi recordatorio para el almuerzo del miércoles,cancel_reminder
Recuérdame usar corbata para la reunión de mañana en el trabajo,set_reminder
Recuérdame recoger huevos esta noches,set_reminder
Recuérdame llamar al salón de uñas mañana,set_reminder
Recuérdame llamar a mi mamá esta noche,set_reminder
Recuérdame para imprimir mi revisión de paquete a las 4pm,set_reminder
Cancelar recordatorio para la cita con mi doctor,cancel_reminder
Establecer recordatorio mensual para pagar el agua ,set_reminder
Recordatorio para ir a la tienda esta noche,set_reminder
Recuérdame devolverle la llamada a Brandon ,set_reminder
Muéstrame todos los recordatorios ,show_reminders
"Recuérdame hacer reservaciones el sábado en la noche en el ""Towpath""",set_reminder
Mostrar todos los recordatorios para hoy y mañana,show_reminders
Mostrar mis recordatorios hasta el final del 2017,show_reminders
Léeme mis recordatorios actuales para la semana,show_reminders
Mostrar todos los recordatorios hoy,show_reminders
Cancelar recordatorio para el jueves,cancel_reminder
Cuántos recordatorios tengo configurados?,show_reminders
Recuérdame el cumpleaños de Harvey el 10 de octubre,set_reminder
Cancelar todos los recordatorios de mañana,cancel_reminder
Configurar un recordatorio para prepararse para la venta de garaje.,set_reminder
Configurarme un recordatorio para estudiar,set_reminder
Cancelar el recordatorio para parar en la tienda,cancel_reminder
Configurar un recordatorio para llamar al doctor hoy,set_reminder
Recuérdame el mes que viene el chequeo del perro en el veterinario ,set_reminder
Crear recordatorio para comprar comida de gato esta noche,set_reminder
Recuérdame ir a la tienda mañana,set_reminder
Recuérdame que tengo que preparar un plato para la reunión del jueves.,set_reminder
Recuérdame ir por leche en la vía a mi casa esta noche,set_reminder
Me recordarás ir a comprar azúcar en la bodega ,set_reminder
Recuérdame que use hilo dental todos los días.,set_reminder
Recuérdame comerme mi almuerzo,set_reminder
Recuérdame recoger jugo,set_reminder
Borrar mi último recordatorio ,cancel_reminder
Recuérdame ir a la tienda de surf hoy ,set_reminder
Cancelar recordatorio para la factura de electricidad,cancel_reminder
Recuérdame para revisar el correo hoy,set_reminder
Mostrar el recordatorio para mi juego ,show_reminders
Cuáles son mis recordatorios hoy,show_reminders
Recuérdame llamar al abuelo,set_reminder
Cancelar recordatorios,cancel_reminder
Recuérdame llevar al perro al veterinario el próximo miércoles en la mañana ,set_reminder
Hacer recordatorio para llamar a un amigo mañana,set_reminder
Recuérdame sobre la fiesta del fin de semana ,set_reminder
Recuérdame mi cita con el dentista el próximo lunes a las 8,set_reminder
MOSTRAR MIS RECORDATORIOS PARA HOY ,show_reminders
Recuérdame pasear al perro a las 6:30 am ,set_reminder
Borrar recordatorio para actualizar el pago de la factura de AT&T,cancel_reminder
Recuérdame ver los requisitos para mi programa de grado,set_reminder
Borrar todos los recordatorios ,cancel_reminder
Cancelar todos los recordatorios para el jueves,cancel_reminder
Recuérdame que tengo un examen físico el lunes a las 7 am ,set_reminder
Recordatorio para guardar el almuerzo ,set_reminder
Recuérdame que vuelva a llenar la prescripción de mi medicina mañana en la tarde,set_reminder
Recuérdame usar protector solar hoy en el juego ,set_reminder
Recuérdame ir por leche en el Kroger,set_reminder
Agreagar recordatorio para verificar todos los recordatorios ,set_reminder
Recuérdame comprar comida de perro en la bodega,set_reminder
Cancelar recordatorio para ir al centro comercial este sábado ,cancel_reminder
Recuérdame para comprar pan,set_reminder
Mostrar mis recordatorios ,show_reminders
Recuérdame sobre la venta que comienza a las 11am del lunes,set_reminder
Recuérdame comprar huevos en la bodega esta noche,set_reminder
Recuérdame tomar mi anticonceptivo a las 7 pm ,set_reminder
Cancelar mi último recordatorio ,cancel_reminder
Recuérdame reservar una sala de conciertos para la recaudación de fondos de Alberto,set_reminder
Necesito que me recuerdes que tengo que recoger a Dina a las 7 ,set_reminder
Quiero eliminar todos mis recordatorios,cancel_reminder
Recuérdame ir por leche,set_reminder
Configurar recordatorio para la película de las 6pm,set_reminder
Cancelar mi recordatorio para comprar platos de papel en la bodega ,cancel_reminder
Qué recordatorios tengo para hoy?,show_reminders
"Necesito recordar llamar al doctor, hacer un recordatorio para mi",set_reminder
Recuérdame llamar a Nate a las 2 pm mañana ,set_reminder
Recuérdame ir por el cambio de aceite de mi carro,set_reminder
Recuérdame renovar mi membresía en el club el próximo sábado ,set_reminder
Recuérdame ir al dr mañana a las 3 pm,set_reminder
Recuérdame enviar flores en el cumpleaños de mi mamá ,set_reminder
Recuérdame que traiga mi botella de agua,set_reminder
Recuérdame despertar a las 8 am ,set_reminder
Establecer un recordatorio para trabajar en una hora ,set_reminder
Configurar un recordatorio para lavar la ropa mañana,set_reminder
